"last_name, first_name","player_id","year","home_run","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","b_rbi","b_total_bases","woba"
"O'Hearn, Ryan",656811,2020,2,28,13.6,".195",".301",".303","0.604","18","34",".269"
"Schwarber, Kyle",656941,2020,11,29.5,13.4,".188",".393",".308","0.701","24","75",".307"
"Smith, Pavin",656976,2020,1,18.2,11.4,".270",".405",".341","0.746","4","15",".320"
"Thomas, Lane",657041,2020,1,32.5,10,".111",".250",".200","0.450","2","9",".203"
"Tucker, Cole",657061,2020,1,26.7,4.3,".220",".275",".252","0.527","8","30",".233"
"Verdugo, Alex",657077,2020,6,20.4,7.7,".308",".478",".367","0.845","15","96",".362"
"White, Evan",657108,2020,8,41.6,8.9,".176",".346",".252","0.598","26","63",".261"
"Alvarez, Eddy",657193,2020,0,39,7.3,".189",".216",".268","0.484","2","8",".228"
"DeJong, Paul",657557,2020,3,28.7,9.8,".250",".349",".322","0.671","25","53",".296"
"Laureano, Ramón",657656,2020,6,26.1,10.8,".213",".366",".338","0.704","25","67",".315"
"Fuentes, Joshua",658069,2020,2,28.2,1.9,".306",".439",".320","0.759","17","43",".323"
"Olivares, Edward",658668,2020,3,24.8,4,".240",".375",".267","0.642","10","36",".275"
"Moncada, Yoán",660162,2020,6,31.2,12.1,".225",".385",".320","0.705","24","77",".309"
"Ohtani, Shohei",660271,2020,7,28.6,12.6,".190",".366",".291","0.657","24","56",".290"
"Tsutsugo, Yoshi",660294,2020,8,27,14.1,".197",".395",".314","0.709","24","62",".309"
"Araúz, Jonathan",660620,2020,1,26.3,10,".250",".319",".325","0.644","9","23",".291"
"Acuña Jr., Ronald",660670,2020,14,29.7,18.8,".250",".581",".406","0.987","29","93",".413"
"Tejeda, Anderson",660731,2020,3,39,2.6,".253",".453",".273","0.726","8","34",".306"
"Sánchez, Jesús",660821,2020,0,37.9,13.8,".040",".080",".172","0.252","2","2",".139"
"Contreras, William",661388,2020,0,40,0,".400",".500",".400","0.900","1","5",".389"
"Varsho, Daulton",662139,2020,3,28.7,10.4,".188",".366",".287","0.653","9","37",".287"
"McCarthy, Joe",663411,2020,0,50,0,".000",".000",".000","0.000","0","0",".000"
"Hoerner, Nico",663538,2020,0,19,9.5,".222",".259",".312","0.571","13","28",".265"
"Riley, Austin",663586,2020,8,23.8,7.8,".239",".415",".301","0.716","27","78",".307"
"Madrigal, Nick",663611,2020,0,6.4,3.7,".340",".369",".376","0.745","11","38",".332"
"Mountcastle, Ryan",663624,2020,5,21.4,7.9,".333",".492",".386","0.878","23","62",".377"
"Hayes, Ke'Bryan",663647,2020,5,21.1,9.5,".376",".682",".442","1.124","11","58",".464"
"Tucker, Kyle",663656,2020,9,20.2,7.9,".268",".512",".325","0.837","42","107",".349"
"Cameron, Daz",663662,2020,0,32.2,3.4,".193",".263",".220","0.483","3","15",".212"
"Bart, Joey",663698,2020,0,36.9,2.7,".233",".320",".288","0.608","7","33",".271"
"Grisham, Trent",663757,2020,10,25.4,12.3,".251",".456",".352","0.808","26","98",".349"
"Stephenson, Tyler",663886,2020,2,45,10,".294",".647",".400","1.047","6","11",".437"
"Rodgers, Brendan",663898,2020,0,28.6,0,".095",".143",".095","0.238","2","3",".101"
"Lowe, Nathaniel",663993,2020,4,36.8,11.8,".224",".433",".316","0.749","11","29",".314"
"Happ, Ian",664023,2020,12,27.3,13,".258",".505",".361","0.866","28","100",".369"
"Mathias, Mark",664029,2020,0,19.4,0,".278",".361",".278","0.639","4","13",".275"
"France, Ty",664034,2020,4,23.9,7.1,".305",".468",".368","0.836","23","66",".362"
"Lowe, Brandon",664040,2020,14,25.9,11.2,".269",".554",".362","0.916","37","107",".385"
"Davis, Jaylin",664041,2020,1,50,0,".167",".417",".167","0.584","1","5",".238"
"Bader, Harrison",664056,2020,4,32,10.4,".226",".443",".336","0.779","11","47",".337"
"Stevenson, Andrew",664057,2020,2,23.4,10.6,".366",".732",".447","1.179","12","30",".485"
"Fletcher, David",664058,2020,3,10.9,8.7,".319",".425",".376","0.801","18","88",".350"
"Haggerty, Sam",664059,2020,1,29.6,7.4,".260",".400",".315","0.715","6","20",".311"
"Kingery, Scott",664068,2020,3,28.2,7.3,".159",".283",".228","0.511","6","32",".227"
"Allen, Austin",664119,2020,1,43.8,3.1,".194",".323",".219","0.542","3","10",".233"
"Moore, Dylan",664238,2020,8,27,8.8,".255",".496",".358","0.854","17","68",".368"
"Garlick, Kyle",664247,2020,0,30.4,0,".136",".182",".174","0.356","3","4",".162"
"Straw, Myles",664702,2020,0,25.6,4.7,".207",".256",".244","0.500","8","21",".223"
"Bohm, Alec",664761,2020,4,20,8.9,".338",".481",".400","0.881","23","77",".381"
"Wade Jr., LaMonte",664774,2020,0,20.5,9.1,".231",".308",".318","0.626","1","12",".285"
"Mendick, Danny",664901,2020,3,21.9,5.3,".243",".383",".281","0.664","6","41",".285"
"Walsh, Jared",665120,2020,9,13.9,4.6,".293",".646",".324","0.970","26","64",".393"
"Tatis Jr., Fernando",665487,2020,17,23.7,10.5,".277",".571",".366","0.937","45","128",".392"
"Guerrero Jr., Vladimir",665489,2020,9,15.6,8.2,".262",".462",".329","0.791","33","102",".338"
"Soto, Juan",665742,2020,13,14.3,20.9,".351",".695",".490","1.185","37","107",".478"
"Taveras, Leody",665750,2020,4,32.1,10.4,".227",".395",".308","0.703","6","47",".307"
"Chisholm Jr., Jazz",665862,2020,2,30.6,8.1,".161",".321",".242","0.563","6","18",".248"
"Giménez, Andrés",665926,2020,3,21.2,5.3,".263",".398",".333","0.731","12","47",".321"
"Apostel, Sherten",665947,2020,0,42.9,4.8,".100",".150",".143","0.293","0","3",".134"
"Lux, Gavin",666158,2020,3,27.5,8.7,".175",".349",".246","0.595","8","22",".259"
"Moniak, Mickey",666160,2020,0,33.3,22.2,".214",".214",".389","0.603","0","3",".302"
"Adell, Jo",666176,2020,3,41.7,5.3,".161",".266",".212","0.478","7","33",".212"
"Bichette, Bo",666182,2020,5,21.1,3.9,".301",".512",".328","0.840","23","63",".353"
"Carlson, Dylan",666185,2020,3,29.4,6.7,".200",".364",".252","0.616","16","40",".264"
"Kieboom, Carter",666198,2020,0,27,13.9,".202",".212",".344","0.556","9","21",".275"
"Dalbec, Bobby",666915,2020,8,42.4,10.9,".263",".600",".359","0.959","16","48",".400"
"Oliva, Jared",666931,2020,0,37.5,0,".188",".188",".188","0.376","0","3",".165"
"Gurriel Jr., Lourdes",666971,2020,11,21.4,6.3,".308",".534",".348","0.882","33","111",".372"
"Rooker Jr., Brent",667670,2020,1,23.8,0,".316",".579",".381","0.960","5","11",".408"
"Arozarena, Randy",668227,2020,7,28.9,7.9,".281",".641",".382","1.023","11","41",".422"
"Knizner, Andrew",668800,2020,0,29.4,0,".250",".313",".235","0.548","4","5",".229"
"Reynolds, Bryan",668804,2020,7,27.4,10.1,".189",".357",".275","0.632","19","66",".278"
"Rojas, Josh",668942,2020,0,22.9,10,".180",".180",".257","0.437","2","11",".209"
"Huff, Sam",669087,2020,3,33.3,6.1,".355",".742",".394","1.136","4","23",".469"
"Murphy, Sean",669221,2020,7,26.4,17.1,".233",".457",".364","0.821","14","53",".358"
"Senzel, Nick",669222,2020,2,19.2,7.7,".186",".357",".247","0.604","8","25",".260"
"Edman, Tommy",669242,2020,5,21.1,7,".250",".368",".317","0.685","26","75",".302"
"Solak, Nick",669256,2020,2,18,7.7,".268",".344",".326","0.670","23","72",".297"
"Smith, Will",669257,2020,8,16.1,14.6,".289",".579",".401","0.980","25","66",".411"
"Johnson, Daniel",669288,2020,0,38.5,7.7,".083",".083",".154","0.237","0","1",".074"
"Espinal, Santiago",669289,2020,0,24.2,6.1,".267",".333",".308","0.641","6","20",".282"
"Hiura, Keston",669374,2020,13,34.6,6.5,".212",".410",".297","0.707","32","89",".304"
"Hays, Austin",669720,2020,4,18.7,6,".279",".393",".328","0.721","9","48",".315"
"Noll, Jake",669738,2020,0,23.5,0,".353",".412",".353","0.765","0","7",".332"
"Lopez, Nicky",670032,2020,1,21.4,9.4,".201",".266",".286","0.552","13","45",".254"
"Heath, Nick",670084,2020,0,33.3,11.1,".154",".231",".313","0.544","3","3",".265"
"Young, Andrew",670370,2020,1,29.4,14.7,".192",".385",".382","0.767","4","10",".350"
"Paredes, Isaac",670623,2020,1,22.2,7.4,".220",".290",".278","0.568","6","29",".255"
"Brosseau, Mike",670712,2020,5,31.6,8.2,".302",".558",".378","0.936","12","48",".394"
"Ona, Jorge",671250,2020,1,46.7,13.3,".250",".583",".400","0.983","2","7",".415"
"García, Luis",671277,2020,2,20.9,3.6,".276",".366",".302","0.668","16","49",".291"
"Kirk, Alejandro",672386,2020,1,16,4,".375",".583",".400","0.983","3","14",".418"
"Robert Jr., Luis",673357,2020,11,32.2,8.8,".233",".436",".302","0.738","31","88",".316"
"Akiyama, Shogo",673451,2020,0,18.6,13.7,".245",".297",".357","0.654","9","46",".304"
"Barrero, Jose",676480,2020,0,38.2,1.5,".194",".194",".206","0.400","2","13",".179"
"Jeffers, Ryan",680777,2020,3,30.6,8.1,".273",".436",".355","0.791","7","24",".346"
"Pujols, Albert",405395,2021,17,15.2,4.7,".236",".433",".284","0.717","50","119",".302"
"Cabrera, Miguel",408234,2021,15,22.4,7.6,".256",".386",".316","0.702","75","182",".305"
"Rivera, René",425784,2021,2,37.2,5.1,".232",".362",".293","0.655","9","25",".288"
"Wainwright, Adam",425794,2021,0,33.8,4.1,".123",".158",".167","0.325","4","9",".149"
"Molina, Yadier",425877,2021,11,16.7,5.1,".252",".370",".297","0.667","66","163",".290"
"Suzuki, Kurt",435559,2021,6,17.8,4.9,".224",".342",".294","0.636","16","75",".282"
"Cruz Jr., Nelson",443558,2021,32,21.6,8.7,".265",".497",".334","0.831","86","255",".346"
"Peralta, David",444482,2021,8,17.1,8.6,".259",".402",".325","0.727","63","196",".314"
"Piña, Manny",444489,2021,13,18.3,10.6,".189",".439",".293","0.732","33","79",".315"
"Escobar, Alcides",444876,2021,4,16,4.9,".288",".404",".340","0.744","28","129",".325"
"Jay, Jon",445055,2021,0,14.3,0,".357",".357",".357","0.714","1","5",".314"
"Longoria, Evan",446334,2021,13,23.4,12,".261",".482",".351","0.833","46","122",".352"
"Lobatón, Jose",446653,2021,0,38.5,15.4,".000",".000",".154","0.154","0","0",".106"
"Hill, Rich",448179,2021,0,38.5,0,".125",".125",".125","0.250","0","3",".110"
"Morton, Charlie",450203,2021,0,50,0,".127",".145",".127","0.272","1","8",".118"
"Fowler, Dexter",451594,2021,0,28.6,4.8,".250",".250",".286","0.536","1","5",".242"
"Lester, Jon",452657,2021,1,47.1,3.9,".167",".271",".200","0.471","3","13",".205"
"Cabrera, Asdrúbal",452678,2021,7,22.7,10.2,".230",".366",".313","0.679","42","113",".297"
"LeBlanc, Wade",453281,2021,0,23.1,0,".000",".000",".000","0.000","0","0",".000"
"Scherzer, Max",453286,2021,0,44.4,0,".000",".000",".000","0.000","1","0",".000"
"Arrieta, Jake",453562,2021,0,53.3,6.7,".130",".130",".231","0.361","0","3",".182"
"Blackmon, Charlie",453568,2021,13,15.6,9.3,".270",".411",".351","0.762","78","211",".333"
"Frazier, Todd",453943,2021,0,15,7.5,".086",".114",".200","0.314","4","4",".163"
"Maldonado, Martín",455117,2021,12,29.8,11,".172",".300",".272","0.572","36","112",".258"
"Chirinos, Robinson",455139,2021,5,32.1,8,".227",".454",".324","0.778","15","44",".336"
"Price, David",456034,2021,0,16.7,0,".267",".333",".250","0.583","2","5",".242"
"Cueto, Johnny",456501,2021,0,24.3,8.1,".069",".069",".156","0.225","0","2",".120"
"Cain, Lorenzo",456715,2021,8,16.8,9.1,".257",".401",".329","0.730","36","103",".319"
"Solano, Donovan",456781,2021,7,16.9,7.3,".280",".404",".344","0.748","31","124",".324"
"McCutchen, Andrew",457705,2021,27,23,14.1,".222",".444",".334","0.778","80","214",".335"
"Upton, Justin",457708,2021,17,29.6,10.8,".211",".409",".296","0.705","41","130",".305"
"Maybin, Cameron",457727,2021,0,36.4,9.1,".036",".036",".182","0.218","0","1",".133"
"Turner, Justin",457759,2021,27,16,10,".278",".471",".361","0.832","87","251",".358"
"Posey III, Buster",457763,2021,18,19.2,12.3,".304",".499",".390","0.889","56","197",".379"
"Bruce, Jay",457803,2021,1,33.3,12.8,".118",".235",".231","0.466","3","8",".217"
"Happ, J.A.",457918,2021,0,33.3,6.7,".000",".000",".067","0.067","0","0",".046"
"Votto, Joey",458015,2021,36,23.8,14.4,".266",".563",".375","0.938","99","252",".391"
"Gardner, Brett",458731,2021,10,21.7,13,".222",".362",".327","0.689","39","140",".305"
"Joyce, Matt",459964,2021,2,23.2,17.4,".091",".218",".261","0.479","7","12",".219"
"Butera, Drew",460077,2021,0,44.4,0,".094",".125",".091","0.216","5","4",".091"
"Romine, Andrew",461865,2021,1,37.5,6.3,".183",".267",".234","0.501","5","16",".223"
"Andrus, Elvis",462101,2021,3,15,5.7,".243",".320",".294","0.614","37","159",".270"
"Sandoval, Pablo",467055,2021,4,29.1,12.8,".178",".342",".302","0.644","11","25",".291"
"Ramos, Wilson",467092,2021,8,22.1,5.5,".205",".397",".248","0.645","20","60",".275"
"Santana, Carlos",467793,2021,19,15.5,13.1,".214",".342",".319","0.661","69","193",".294"
"Parra, Gerardo",467827,2021,2,28,5.6,".237",".351",".292","0.643","10","34",".282"
"Carrasco, Carlos",471911,2021,0,52.6,0,".000",".000",".000","0.000","0","0",".000"
"Anderson, Brett",474463,2021,0,41.2,11.8,".000",".000",".125","0.125","1","0",".086"
"Mercer, Jordy",474568,2021,2,26.8,7.1,".254",".364",".307","0.671","9","43",".294"
"Belt, Brandon",474832,2021,29,27,12.6,".274",".597",".378","0.975","59","194",".406"
"Zimmerman, Ryan",475582,2021,14,28.2,5.9,".243",".471",".286","0.757","46","120",".319"
"Lowrie, Jed",476704,2021,14,21.1,9.6,".245",".398",".318","0.716","69","182",".311"
"Kershaw, Clayton",477132,2021,0,28.2,2.6,".222",".222",".243","0.465","3","8",".209"
"Avila, Alex",488671,2021,1,33.3,17.1,".191",".348",".345","0.693","9","31",".311"
"Brantley Jr., Michael",488726,2021,8,10.4,6.5,".311",".437",".362","0.799","47","205",".347"
"Castro, Jason",488771,2021,8,30.2,14,".235",".443",".356","0.799","21","66",".347"
"Miley, Wade",489119,2021,0,22,5.1,".185",".241",".228","0.469","3","13",".210"
"Gurriel Jr., Yuli",493329,2021,15,11.2,9.8,".319",".462",".383","0.845","81","245",".363"
"Campbell, Eric",493472,2021,0,8.3,8.3,".273",".273",".333","0.606","0","3",".277"
"Rojas, Miguel",500743,2021,9,13.7,6.9,".265",".392",".322","0.714","48","194",".311"
"Escobar, Eduardo",500871,2021,28,20.7,8,".253",".472",".314","0.786","90","259",".334"
"Adrianza, Ehire",501303,2021,5,20.1,10,".247",".401",".327","0.728","28","73",".316"
"Lagares, Juan",501571,2021,6,23.2,3.7,".236",".372",".266","0.638","38","115",".274"
"Almonte, Abraham",501659,2021,5,21.7,14.9,".216",".399",".331","0.730","19","59",".321"
"Davis, Khris",501981,2021,3,27.2,8.8,".206",".363",".272","0.635","10","37",".274"
"Gibson, Kyle",502043,2021,1,33.3,0,".138",".241",".138","0.379","2","7",".160"
"Pham, Tommy",502054,2021,15,22.8,13.9,".229",".383",".340","0.723","49","182",".318"
"Martinez, J.D.",502110,2021,28,23.7,8.7,".286",".518",".349","0.867","99","295",".364"
"Espino, Paolo",502179,2021,0,45.5,0,".167",".167",".167","0.334","0","5",".147"
"Reddick, Josh",502210,2021,2,19.6,3.8,".258",".371",".285","0.656","21","56",".283"
"Freeman, Mike",502273,2021,0,30.8,7.7,".186",".186",".262","0.448","3","11",".206"
"Dyson, Jarrod",502481,2021,0,22.1,6.7,".207",".289",".260","0.549","10","39",".243"
"Anderson, Chase",502624,2021,0,42.9,0,".000",".000",".000","0.000","0","0",".000"
"Goldschmidt, Paul",502671,2021,31,20,9.9,".294",".514",".365","0.879","99","310",".373"
"Gonzalez, Marwin",503556,2021,5,25.4,6.5,".199",".304",".275","0.579","28","84",".259"
"Darvish, Yu",506433,2021,0,45.5,0,".094",".132",".111","0.243","1","7",".108"
"León, Sandy",506702,2021,4,29.5,5.5,".183",".267",".237","0.504","14","54",".225"
"Sanchez, Adrián",506703,2021,0,10.5,7.9,".257",".314",".316","0.630","1","11",".271"
"Altuve, Jose",514888,2021,31,13.4,9.7,".278",".489",".350","0.839","83","294",".357"
"Hernández, César",514917,2021,21,21.2,9.3,".232",".386",".308","0.694","62","220",".302"
"Segura, Jean",516416,2021,14,13.8,6.9,".290",".436",".348","0.784","58","224",".338"
"Castro, Starlin",516770,2021,3,17.9,7.5,".283",".375",".333","0.708","38","118",".309"
"Marte, Starling",516782,2021,12,18.8,8.2,".310",".458",".383","0.841","55","214",".364"
"Bumgarner, Madison",518516,2021,0,55.8,17.3,".103",".128",".280","0.408","3","5",".217"
"Culberson, Charlie",518586,2021,5,23.6,6.3,".243",".381",".296","0.677","22","94",".292"
"d'Arnaud, Travis",518595,2021,7,23.1,7.4,".220",".388",".284","0.672","26","81",".291"
"Donaldson, Josh",518626,2021,26,21,13.6,".247",".475",".352","0.827","72","217",".353"
"Freeman, Freddie",518692,2021,31,15.4,12.2,".300",".503",".393","0.896","83","302",".379"
"Grandal, Yasmani",518735,2021,23,21.9,23.2,".240",".520",".420","0.940","62","145",".402"
"Heyward, Jason",518792,2021,8,19.3,7.6,".214",".347",".280","0.627","30","112",".275"
"Kelly, Merrill",518876,2021,0,46.6,6.9,".064",".085",".137","0.222","1","4",".113"
"Kozma, Pete",518902,2021,0,33.3,8.3,".091",".091",".167","0.258","0","1",".131"
"LeMahieu, DJ",518934,2021,10,13.8,10.8,".268",".362",".349","0.711","57","216",".315"
"Lucroy, Jonathan",518960,2021,0,17.4,13,".316",".368",".409","0.777","3","7",".351"
"Moore, Matt",519043,2021,0,65,0,".000",".000",".000","0.000","0","0",".000"
"Moreland, Mitch",519048,2021,10,23,7.1,".227",".415",".286","0.701","30","95",".300"
"Moustakas, Mike",519058,2021,6,22.3,8.7,".208",".372",".282","0.654","22","68",".284"
"Rizzo, Anthony",519203,2021,22,15.1,9,".248",".440",".344","0.784","61","218",".339"
"Romine, Austin",519222,2021,1,35.5,3.2,".217",".300",".242","0.542","5","18",".237"
"Sogard, Eric",519299,2021,1,16.7,5,".249",".314",".283","0.597","12","53",".259"
"Souza Jr., Steven",519306,2021,1,38.9,5.6,".152",".333",".222","0.555","3","11",".241"
"Stanton, Giancarlo",519317,2021,35,27.1,10.9,".273",".516",".354","0.870","97","263",".370"
"Vogt, Stephen",519390,2021,7,23.5,10.9,".195",".333",".283","0.616","25","70",".270"
"Galvis, Freddy",520471,2021,14,19.5,6.9,".242",".407",".302","0.709","40","145",".305"
"Perez, Salvador",521692,2021,48,25.6,4.2,".273",".544",".316","0.860","121","337",".359"
"Flores, Wilmer",527038,2021,18,12.8,9.4,".262",".447",".335","0.782","53","174",".337"
"LaMarre, Ryan",534606,2021,2,25,8.3,".190",".476",".292","0.768","4","10",".328"
"Tovar, Wilfredo",541600,2021,0,33.3,8.3,".182",".182",".250","0.432","1","2",".204"
"García, Avisaíl",541645,2021,29,23.5,7.4,".262",".490",".330","0.820","86","226",".346"
"Pérez, Hernán",541650,2021,0,47.6,9.5,".053",".053",".143","0.196","0","1",".108"
"Inciarte, Ender",542255,2021,2,24.7,7.9,".215",".316",".276","0.592","10","25",".262"
"Ozuna, Marcell",542303,2021,7,22.1,9.1,".213",".356",".288","0.644","26","67",".284"
"Villar, Jonathan",542340,2021,18,26.1,9.1,".249",".416",".322","0.738","42","189",".320"
"Ortega, Rafael",542364,2021,11,21.2,9.1,".291",".463",".360","0.823","33","137",".355"
"Santana, Danny",542454,2021,5,23.6,7.9,".181",".345",".252","0.597","14","40",".261"
"Aguilar, Jesús",542583,2021,22,18.2,9,".261",".459",".329","0.788","93","206",".334"
"Anderson, Tyler",542881,2021,1,72.5,2.5,".103",".179",".125","0.304","1","7",".133"
"Berti, Jon",542932,2021,4,22.5,11.8,".210",".313",".311","0.624","19","73",".282"
"Brantly, Rob",542963,2021,0,19,0,".150",".200",".190","0.390","0","4",".177"
"Burns, Andy",542992,2021,0,6.7,20,".273",".364",".467","0.831","0","4",".386"
"Crawford, Brandon",543063,2021,24,19.1,10.2,".298",".522",".373","0.895","90","252",".377"
"Cron, C.J.",543068,2021,28,21.4,11,".281",".530",".375","0.905","92","249",".383"
"DeSclafani, Anthony",543101,2021,0,53.2,6.5,".039",".059",".109","0.168","1","3",".089"
"Dickerson, Alex",543105,2021,13,24.4,7.4,".233",".420",".304","0.724","38","119",".313"
"Gomes, Yan",543228,2021,14,20.8,5.1,".252",".421",".301","0.722","52","147",".308"
"Gray, Sonny",543243,2021,0,23.3,2.3,".146",".146",".167","0.313","0","6",".142"
"Grossman, Robbie",543257,2021,23,23.1,14.6,".239",".415",".357","0.772","67","231",".337"
"Harrison, Josh",543281,2021,8,13.4,5.6,".279",".400",".341","0.741","60","202",".325"
"Hendricks, Kyle",543294,2021,0,42.6,3.3,".115",".135",".148","0.283","1","7",".130"
"Hicks, Aaron",543305,2021,4,23.8,11.1,".194",".333",".294","0.627","14","36",".279"
"Hicks, John",543308,2021,4,25.8,0,".258",".677",".258","0.935","7","21",".384"
"Higashioka, Kyle",543309,2021,10,28,8.1,".181",".389",".246","0.635","29","75",".272"
"Hosmer, Eric",543333,2021,12,17.5,8.5,".269",".395",".337","0.732","65","201",".319"
"Lavarnway, Ryan",543432,2021,0,33.3,3.3,".250",".357",".276","0.633","0","10",".274"
"McCann, James",543510,2021,10,27.9,7.8,".232",".349",".294","0.643","46","131",".281"
"Miller, Brad",543543,2021,20,29.7,11.9,".227",".453",".321","0.774","49","150",".331"
